Non_A_timestamp	Non_A_symbol	Non_A_timeframe	Non_A_close	Non_A_Base_FL	Non_A_UOEDT	Non_A_LOEDT	Non_A_horiz_high_map	Non_A_horiz_low_map	Non_A_ssa	Non_A_ema_ssa	Non_A_crossing
1788500702	XAUUSD	M5	4470.81	4462.88086	4477.39186	4438.33480			4471.58380377	4471.64425388	1
1788501002	XAUUSD	M5	4467.75	4462.66272	4477.17372	4438.11666			4471.25580684	4471.45003036	0
1788501302	XAUUSD	M5	4472.11	4462.44458	4476.95559	4437.89852			4470.90179055	4471.17591046	0
1788501602	XAUUSD	M5	4470.77	4462.22644	4476.73745	4437.68038			4470.42220279	4470.79905662	0
1788501902	XAUUSD	M5	4469.73	4462.00831	4476.51931	4437.46224			4469.84846514	4470.32376088	0
1788502202	XAUUSD	M5	4468.96	4461.79017	4476.30117	4437.24411			4469.20820393	4469.76598241	0
1788502502	XAUUSD	M5	4468.88	4461.57203	4476.08303	4437.02597			4468.51564967	4469.14081604	0
1788502802	XAUUSD	M5	4468.03	4461.35389	4475.86490	4436.80783			4467.75839963	4468.44960783	0
1788503102	XAUUSD	M5	4468.84	4461.13575	4475.64676	4436.58969			4466.93929479	4467.69445131	0
1788503402	XAUUSD	M5	4464.84	4460.91762	4475.42862	4436.37155			4466.04690379	4466.87067755	0
1788503702	XAUUSD	M5	4466.20	4460.69948	4475.21048	4436.15342			4465.20750138	4466.03908946	0
1788504002	XAUUSD	M5	4464.14	4460.48134	4474.99234	4435.93528			4464.44663613	4465.24286280	0
1788504302	XAUUSD	M5	4461.64	4460.26320	4474.77420	4435.71714			4463.89378773	4464.56832526	0
1788504602	XAUUSD	M5	4462.54	4460.04506	4474.55607	4435.49900			4463.69646778	4464.13239652	0
1788504902	XAUUSD	M5	4462.94	4459.82692	4474.33793	4435.28086		4460.05000	4463.90520233	4464.01879942	0
1788505202	XAUUSD	M5	4466.42	4459.60879	4474.11979	4435.06273			4464.55689813	4464.28784878	1
1788505502	XAUUSD	M5	4468.48	4459.39065	4473.90165	4434.84459			4465.60608618	4464.94696748	0
1788505802	XAUUSD	M5	4467.75	4459.17251	4473.68351	4434.62645			4467.03538456	4465.99117602	0
1788506102	XAUUSD	M5	4468.85	4458.95437	4473.46538	4434.40831			4468.89473977	4467.44295790	0
1788506402	XAUUSD	M5	4469.63	4458.73623	4473.24724	4434.19017			4471.15533273	4469.29914532	0
1788506702	XAUUSD	M5	4472.82	4458.51810	4473.02910	4433.97204			4473.74937322	4471.52425927	0
1788507002	XAUUSD	M5	4474.84	4458.29996	4472.81096	4433.75390			4476.49393431	4474.00909679	0
1788507302	XAUUSD	M5	4475.11	4458.08182	4472.59282	4433.53576			4479.18347372	4476.59628525	0
1788507602	XAUUSD	M5	4485.68	4457.86368	4472.37469	4433.31762			4481.63495077	4479.11561801	0
1788507902	XAUUSD	M5	4487.89	4457.64554	4472.15655	4433.09948	4490.71000		4483.41588775	4481.26575288	0
1788508202	XAUUSD	M5	4484.61	4457.42741	4471.93841	4432.88134			4484.37333222	4482.81954255	0
1788508502	XAUUSD	M5	4483.44	4457.20927	4471.72027	4432.66321			4484.60732290	4483.71343272	0
1788508802	XAUUSD	M5	4483.74	4456.99113	4471.50213	4432.44507			4484.24432932	4483.97888102	0
1788509102	XAUUSD	M5	4480.82	4456.77299	4471.28399	4432.22693			4483.42311019	4483.70099561	1
1788509402	XAUUSD	M5	4482.00	4456.55485	4471.06586	4432.00879			4482.40377159	4483.05238360	0
1788509702	XAUUSD	M5	4482.56	4456.33671	4470.84772	4431.79065			4481.35713103	4482.20475732	0
1788510002	XAUUSD	M5	4480.22	4456.11858	4470.62958	4431.57252			4480.41680687	4481.31078209	0
1788510302	XAUUSD	M5	4481.13	4455.90044	4470.41144	4431.35438			4479.72352174	4480.51715192	0
1788510602	XAUUSD	M5	4480.65	4455.68230	4470.19330	4431.13624			4479.23509237	4479.87612214	0
1788510902	XAUUSD	M5	4478.54	4455.46416	4469.97517	4430.91810			4478.87049397	4479.37330806	0
1788511202	XAUUSD	M5	4477.56	4455.24602	4469.75703	4430.69996			4478.53463994	4478.95397400	0
1788511502	XAUUSD	M5	4474.89	4455.02789	4469.53889	4430.48183			4478.07773337	4478.51585369	0
1788511802	XAUUSD	M5	4476.74	4454.80975	4469.32075	4430.26369			4477.40734484	4477.96159926	0
1788512102	XAUUSD	M5	4477.75	4454.59161	4469.10261	4430.04555			4476.35582320	4477.15871123	0
1788512402	XAUUSD	M5	4478.23	4454.37347	4468.88448	4429.82741			4474.86164729	4476.01017926	0
1788512702	XAUUSD	M5	4474.98	4454.15533	4468.66634	4429.60927			4472.97554049	4474.49285988	0
1788513002	XAUUSD	M5	4470.17	4453.93720	4468.44820	4429.39113			4470.91951456	4472.70618722	0
1788513302	XAUUSD	M5	4466.95	4453.71906	4468.23006	4429.17300			4469.01304277	4470.85961499	0
1788513602	XAUUSD	M5	4464.54	4453.50092	4468.01192	4428.95486			4467.52555719	4469.19258609	0
1788513902	XAUUSD	M5	4466.65	4453.28278	4467.79379	4428.73672		4463.88000	4466.62730470	4467.90994540	0
1788514202	XAUUSD	M5	4466.97	4453.06464	4467.57565	4428.51858			4466.28395726	4467.09695133	0
1788514502	XAUUSD	M5	4467.92	4452.84651	4467.35751	4428.30044			4466.40666205	4466.75180669	0
1788514802	XAUUSD	M5	4467.30	4452.62837	4467.13937	4428.08231			4466.84309293	4466.79744981	1
1788515102	XAUUSD	M5	4469.19	4452.41023	4466.92123	4427.86417			4467.47058786	4467.13401884	0
1788515402	XAUUSD	M5	4467.28	4452.19209	4466.70309	4427.64603			4468.10951797	4467.62176840	0
1788515702	XAUUSD	M5	4465.58	4451.97395	4466.48496	4427.42789			4468.73024150	4468.17600495	0
1788516002	XAUUSD	M5	4469.49	4451.75581	4466.26682	4427.20975			4469.34061476	4468.75830985	0
1788516302	XAUUSD	M5	4470.63	4451.53768	4466.04868	4426.99162			4469.97553935	4469.36692460	0
1788516602	XAUUSD	M5	4472.75	4451.31954	4465.83054	4426.77348			4470.59509510	4469.98100985	0
1788516902	XAUUSD	M5	4471.81	4451.10140	4465.61240	4426.55534			4471.10649129	4470.54375057	0
1788517202	XAUUSD	M5	4468.34	4450.88326	4465.39427	4426.33720			4471.52136744	4471.03255901	0
1788517502	XAUUSD	M5	4471.24	4450.66512	4465.17613	4426.11906			4471.94339846	4471.48797873	0
1788517802	XAUUSD	M5	4473.22	4450.44699	4464.95799	4425.90093			4472.36559927	4471.92678900	0
1788518102	XAUUSD	M5	4473.35	4450.22885	4464.73985	4425.68279			4472.78506033	4472.35592467	0
1788518402	XAUUSD	M5	4473.62	4450.01071	4464.52171	4425.46465			4473.18372151	4472.76982309	0
1788518702	XAUUSD	M5	4474.78	4449.79257	4464.30358	4425.24651	4476.42000		4473.49713256	4473.13347782	0
1788519002	XAUUSD	M5	4474.73	4449.57443	4464.08544	4425.02837			4473.61038121	4473.37192952	0
1788519302	XAUUSD	M5	4472.88	4449.35630	4463.86730	4424.81023			4473.42535280	4473.39864116	0
1788519602	XAUUSD	M5	4471.99	4449.13816	4463.64916	4424.59210			4472.88655745	4473.14259930	1
1788519902	XAUUSD	M5	4470.74	4448.92002	4463.43102	4424.37396			4471.95400523	4472.54830227	0
1788520202	XAUUSD	M5	4470.25	4448.70188	4463.21289	4424.15582			4470.66113298	4471.60471762	0
1788520502	XAUUSD	M5	4466.81	4448.48374	4462.99475	4423.93768			4469.05696798	4470.33084280	0
1788520802	XAUUSD	M5	4468.85	4448.26561	4462.77661	4423.71954			4467.38994322	4468.86039301	0
1788521102	XAUUSD	M5	4465.68	4448.04747	4462.55847	4423.50141			4465.88923764	4467.37481532	0
1788521402	XAUUSD	M5	4465.92	4447.82933	4462.34033	4423.28327			4464.97615829	4466.17548681	0
1788521702	XAUUSD	M5	4468.01	4447.61119	4462.12219	4423.06513			4464.91550365	4465.54549523	0
1788522002	XAUUSD	M5	4468.25	4447.39305	4461.90406	4422.84699			4465.78445910	4465.66497717	1
1788522302	XAUUSD	M5	4467.49	4447.17491	4461.68592	4422.62885			4467.47128626	4466.56813171	0
1788522602	XAUUSD	M5	4468.99	4446.95678	4461.46778	4422.41072			4469.64468476	4468.10640824	0
1788522902	XAUUSD	M5	4466.95	4446.73864	4461.24964	4422.19258			4471.65701439	4469.88171132	0
1788523202	XAUUSD	M5	4468.92	4446.52050	4461.03150	4421.97444			4472.75490918	4471.31831025	0
1788523502	XAUUSD	M5	4467.33	4446.30236	4460.81337	4421.75630			4471.99562597	4471.65696811	0
1788523802	XAUUSD	M5	4464.73	4446.08422	4460.59523	4421.53816			4468.65642637	4470.15669724	1
1788524102	XAUUSD	M5	4468.02	4445.86609	4460.37709	4421.32003			4462.28312851	4466.21991287	0
1788524402	XAUUSD	M5	4468.13	4445.64795	4460.15895	4421.10189			4452.67525665	4459.44758476	0
1788524702	XAUUSD	M5	4472.68	4445.42981	4459.94081	4420.88375	4476.24000		4440.24370464	4449.84564470	0
1788525002	XAUUSD	M5	4394.66	4445.21167	4459.72268	4420.66561			4425.76243068	4437.80403769	0
1788525302	XAUUSD	M5	4391.86	4444.99353	4459.50454	4420.44747			4412.38236937	4425.09320353	0
1788525602	XAUUSD	M5	4394.06	4444.77540	4459.28640	4420.22933			4401.26467652	4413.17894002	0
1788525902	XAUUSD	M5	4397.12	4444.55726	4459.06826	4420.01120			4393.08524554	4403.13209278	0
1788526202	XAUUSD	M5	4405.71	4444.33912	4458.85012	4419.79306			4388.09177532	4395.61193405	0
1788526502	XAUUSD	M5	4393.75	4444.12098	4458.63198	4419.57492			4386.03428117	4390.82310761	0
1788526802	XAUUSD	M5	4379.22	4443.90284	4458.41385	4419.35678		4365.49000	4386.85105449	4388.83708105	0
1788527102	XAUUSD	M5	4388.12	4443.68470	4458.19571	4419.13864			4390.26486914	4389.55097510	1
1788527402	XAUUSD	M5	4394.19	4443.46657	4457.97757	4418.92051			4395.23234911	4392.39166210	0
1788527702	XAUUSD	M5	4398.74	4443.24843	4457.75943	4418.70237			4400.74098726	4396.56632468	0
1788528002	XAUUSD	M5	4405.13	4443.03029	4457.54129	4418.48423			4405.97965914	4401.27299191	0
1788528302	XAUUSD	M5	4412.62	4442.81215	4457.32316	4418.26609			4410.37689222	4405.82494207	0
1788528602	XAUUSD	M5	4413.98	4442.59401	4457.10502	4418.04795			4413.65870682	4409.74182444	0
1788528902	XAUUSD	M5	4407.38	4442.37588	4456.88688	4417.82982			4415.98899056	4412.86540750	0
1788529202	XAUUSD	M5	4423.85	4442.15774	4456.66874	4417.61168			4417.91310660	4415.38925705	0
1788529502	XAUUSD	M5	4429.74	4441.93960	4456.45060	4417.39354			4419.40943848	4417.39934777	0
1788529802	XAUUSD	M5	4422.59	4441.72146	4456.23247	4417.17540			4420.69826225	4419.04880501	0
1788530102	XAUUSD	M5	4413.48	4441.50332	4456.01433	4416.95726			4422.24436184	4420.64658343	0
1788530402	XAUUSD	M5	4420.22	4441.28519	4455.79619	4416.73912			4424.39389213	4422.52023778	0
1788530702	XAUUSD	M5	4423.74	4441.06705	4455.57805	4416.52099			4426.85484367	4424.68754072	0
1788531002	XAUUSD	M5	4433.99	4440.84891	4455.35991	4416.30285			4429.23749884	4426.96251978	0
1788531302	XAUUSD	M5	4432.32	4440.63077	4455.14178	4416.08471			4430.93774767	4428.95013373	0
1788531602	XAUUSD	M5	4430.69	4440.41263	4454.92364	4415.86657			4431.75419523	4430.35216448	0
1788531902	XAUUSD	M5	4429.04	4440.19450	4454.70550	4415.64843			4431.67831741	4431.01524094	0
1788532202	XAUUSD	M5	4439.48	4439.97636	4454.48736	4415.43030			4430.91157911	4430.96341003	1
1788532502	XAUUSD	M5	4429.63	4439.75822	4454.26922	4415.21216			4429.53053182	4430.24697092	0
1788532802	XAUUSD	M5	4428.51	4439.54008	4454.05108	4414.99402			4428.23599854	4429.24148473	0
1788533102	XAUUSD	M5	4428.02	4439.32194	4453.83295	4414.77588			4427.50625136	4428.37386804	0
1788533402	XAUUSD	M5	4417.84	4439.10380	4453.61481	4414.55774			4427.67528162	4428.02457483	0
1788533702	XAUUSD	M5	4427.56	4438.88567	4453.39667	4414.33961			4429.15452037	4428.58954760	1
1788534002	XAUUSD	M5	4430.15	4438.66753	4453.17853	4414.12147			4431.60707405	4430.09831082	0
1788534302	XAUUSD	M5	4436.69	4438.44939	4452.96039	4413.90333			4434.81346858	4432.45588970	0
1788534602	XAUUSD	M5	4443.44	4438.23125	4452.74226	4413.68519			4438.16675134	4435.31132052	0
1788534902	XAUUSD	M5	4448.07	4438.01311	4452.52412	4413.46705			4441.00672081	4438.15902067	0
1788535202	XAUUSD	M5	4442.95	4437.79498	4452.30598	4413.24892	4448.95000		4442.82177757	4440.49039912	0
1788535502	XAUUSD	M5	4439.78	4437.57684	4452.08784	4413.03078			4443.55415539	4442.02227725	0
1788535802	XAUUSD	M5	4439.91	4437.35870	4451.86970	4412.81264			4443.36410978	4442.69319352	0
1788536102	XAUUSD	M5	4438.03	4437.14056	4451.65157	4412.59450			4442.50665365	4442.59992358	1
1788536402	XAUUSD	M5	4442.97	4436.92242	4451.43343	4412.37636			4441.31569789	4441.95781073	0
1788536702	XAUUSD	M5	4443.74	4436.70429	4451.21529	4412.15822			4439.97544542	4440.96662808	0
1788537002	XAUUSD	M5	4439.40	4436.48615	4450.99715	4411.94009			4438.73727525	4439.85195167	0
1788537302	XAUUSD	M5	4436.70	4436.26801	4450.77901	4411.72195			4437.87872684	4438.86533925	0
1788537602	XAUUSD	M5	4439.40	4436.04987	4450.56088	4411.50381			4437.51712245	4438.19123085	0
1788537902	XAUUSD	M5	4433.77	4435.83173	4450.34274	4411.28567			4437.51272425	4437.85197755	0
1788538202	XAUUSD	M5	4438.77	4435.61360	4450.12460	4411.06753			4437.85567791	4437.85382773	1
1788538502	XAUUSD	M5	4441.58	4435.39546	4449.90646	4410.84940			4438.18169523	4438.01776148	0
1788538802	XAUUSD	M5	4437.99	4435.17732	4449.68832	4410.63126			4438.23864938	4438.12820543	0
1788539102	XAUUSD	M5	4434.24	4434.95918	4449.47018	4410.41312			4438.06168941	4438.09494742	1
1788539402	XAUUSD	M5	4437.44	4434.74104	4449.25205	4410.19498			4437.79101216	4437.94297979	0
1788539702	XAUUSD	M5	4437.60	4434.52290	4449.03391	4409.97684			4437.41168184	4437.67733082	0
1788540002	XAUUSD	M5	4438.02	4434.30477	4448.81577	4409.75871			4436.99704183	4437.33718632	0
1788540302	XAUUSD	M5	4439.92	4434.08663	4448.59763	4409.54057			4436.58432050	4436.96075341	0
1788540602	XAUUSD	M5	4435.90	4433.86849	4448.37949	4409.32243			4436.16936090	4436.56505715	0
1788540902	XAUUSD	M5	4436.50	4433.65035	4448.16136	4409.10429			4435.84035732	4436.20270724	0
1788541202	XAUUSD	M5	4431.46	4433.43221	4447.94322	4408.88615			4435.49757473	4435.85014099	0
1788541502	XAUUSD	M5	4432.17	4433.21408	4447.72508	4408.66802			4435.09059455	4435.47036777	0
1788541802	XAUUSD	M5	4434.18	4432.99594	4447.50694	4408.44988			4434.41870468	4434.94453623	0
1788542102	XAUUSD	M5	4438.38	4432.77780	4447.28880	4408.23174			4433.23299129	4434.08876376	0
1788542402	XAUUSD	M5	4433.29	4432.55966	4447.07067	4408.01360			4431.30310749	4432.69593563	0
1788542702	XAUUSD	M5	4428.65	4432.34152	4446.85253	4407.79546			4428.76915096	4430.73254329	0
1788543002	XAUUSD	M5	4424.09	4432.12339	4446.63439	4407.57732			4425.85639097	4428.29446713	0
1788543302	XAUUSD	M5	4422.25	4431.90525	4446.41625	4407.35919			4422.88859738	4425.59153226	0
1788543602	XAUUSD	M5	4417.09	4431.68711	4446.19811	4407.14105			4420.15055058	4422.87104142	0
1788543902	XAUUSD	M5	4419.57	4431.46897	4445.97997	4406.92291			4417.99721749	4420.43412945	0
1788544202	XAUUSD	M5	4419.16	4431.25083	4445.76184	4406.70477			4416.54395403	4418.48904174	0
1788544502	XAUUSD	M5	4416.56	4431.03269	4445.54370	4406.48663			4415.91858611	4417.20381392	0
1788544802	XAUUSD	M5	4412.69	4430.81456	4445.32556	4406.26850		4412.00000	4416.19661800	4416.70021596	0
1788545102	XAUUSD	M5	4417.70	4430.59642	4445.10742	4406.05036			4417.35404204	4417.02712900	1
1788545402	XAUUSD	M5	4419.51	4430.37828	4444.88928	4405.83222			4419.02469255	4418.02591077	0
1788545702	XAUUSD	M5	4419.25	4430.16014	4444.67115	4405.61408			4420.84780725	4419.43685901	0
1788546002	XAUUSD	M5	4424.69	4429.94200	4444.45301	4405.39594			4422.53094110	4420.98390005	0
1788546302	XAUUSD	M5	4424.75	4429.72387	4444.23487	4405.17781			4423.71696588	4422.35043297	0
1788546602	XAUUSD	M5	4425.08	4429.50573	4444.01673	4404.95967			4424.31741972	4423.33392634	0
1788546902	XAUUSD	M5	4422.62	4429.28759	4443.79859	4404.74153			4424.37835172	4423.85613903	0
1788547202	XAUUSD	M5	4422.97	4429.06945	4443.58046	4404.52339			4424.12990915	4423.99302409	0
1788547502	XAUUSD	M5	4423.81	4428.85131	4443.36232	4404.30525			4423.78298836	4423.88800623	1
1788547802	XAUUSD	M5	4425.04	4428.63318	4443.14418	4404.08711			4423.57551641	4423.73176132	0
1788548102	XAUUSD	M5	4423.99	4428.41504	4442.92604	4403.86898			4423.72730118	4423.72953125	0
1788548402	XAUUSD	M5	4423.60	4428.19690	4442.70790	4403.65084			4424.45376755	4424.09164940	1
1788548702	XAUUSD	M5	4425.26	4427.97876	4442.48977	4403.43270			4425.83491646	4424.96328293	0
1788549002	XAUUSD	M5	4429.14	4427.76062	4442.27163	4403.21456			4427.77412015	4426.36870154	0
1788549302	XAUUSD	M5	4428.87	4427.54249	4442.05349	4402.99642			4430.01167214	4428.19018684	0
1788549602	XAUUSD	M5	4431.01	4427.32435	4441.83535	4402.77829			4432.32173735	4430.25596209	0
1788549902	XAUUSD	M5	4435.65	4427.10621	4441.61721	4402.56015			4434.42343257	4432.33969733	0
1788550202	XAUUSD	M5	4437.69	4426.88807	4441.39907	4402.34201	4438.41000		4436.00067080	4434.17018407	0
1788550502	XAUUSD	M5	4436.36	4426.66993	4441.18094	4402.12387			4436.88226952	4435.52622679	0
1788550802	XAUUSD	M5	4437.01	4426.45179	4440.96280	4401.90573			4437.07045479	4436.29834079	0
1788551102	XAUUSD	M5	4435.27	4426.23366	4440.74466	4401.68760			4436.60865956	4436.45350018	0
1788551402	XAUUSD	M5	4436.30	4426.01552	4440.52652	4401.46946			4435.67240571	4436.06295294	1
1788551702	XAUUSD	M5	4434.93	4425.79738	4440.30838	4401.25132			4434.43479045	4435.24887170	0
1788552002	XAUUSD	M5	4432.73	4425.57924	4440.09025	4401.03318			4433.13369026	4434.19128098	0
1788552302	XAUUSD	M5	4431.80	4425.36110	4439.87211	4400.81504			4431.99982617	4433.09555357	0
1788552602	XAUUSD	M5	4431.68	4425.14297	4439.65397	4400.59691			4431.16078137	4432.12816747	0
1788552902	XAUUSD	M5	4430.88	4424.92483	4439.43583	4400.37877			4430.64492694	4431.38654721	0
1788553202	XAUUSD	M5	4430.21	4424.70669	4439.21769	4400.16063			4430.41206810	4430.89930765	0
1788553502	XAUUSD	M5	4430.12	4424.48855	4438.99956	4399.94249			4430.36903530	4430.63417148	0
1788553802	XAUUSD	M5	4429.52	4424.27041	4438.78142	4399.72435			4430.37948233	4430.50682690	0
1788554102	XAUUSD	M5	4430.58	4424.05228	4438.56328	4399.50621			4430.32607390	4430.41645040	0
1788554402	XAUUSD	M5	4430.55	4423.83414	4438.34514	4399.28808			4430.07094344	4430.24369692	0
1788554702	XAUUSD	M5	4428.87	4423.61600	4438.12700	4399.06994			4429.56318422	4429.90344057	0
1788555002	XAUUSD	M5	4431.23	4423.39786	4437.90887	4398.85180			4428.87790291	4429.39067174	0
1788555302	XAUUSD	M5	4430.12	4423.17972	4437.69073	4398.63366			4428.04864556	4428.71965865	0
1788732002	XAUUSD	M5	4422.64	4422.96159	4437.47259	4398.41552		4417.68000	4427.25916384	4427.98941124	0
1788732302	XAUUSD	M5	4424.94	4422.74345	4437.25445	4398.19739			4426.85043572	4427.41992348	0
1788732602	XAUUSD	M5	4429.18	4422.52531	4437.03631	4397.97925			4426.85704155	4427.13848252	0
1788732902	XAUUSD	M5	4428.11	4422.30717	4436.81817	4397.76111			4427.19005788	4427.16427020	1
1788733202	XAUUSD	M5	4428.45	4422.08903	4436.60004	4397.54297			4427.82821770	4427.49624395	0
1788733502	XAUUSD	M5	4428.77	4421.87089	4436.38190	4397.32483			4428.67949978	4428.08787187	0
1788733802	XAUUSD	M5	4428.28	4421.65276	4436.16376	4397.10670			4429.62721941	4428.85754564	0
1788734102	XAUUSD	M5	4429.62	4421.43462	4435.94562	4396.88856			4430.53613561	4429.69684062	0
1788734402	XAUUSD	M5	4430.60	4421.21648	4435.72748	4396.67042			4431.24134976	4430.46909519	0
1788734702	XAUUSD	M5	4434.02	4420.99834	4435.50935	4396.45228	4435.12000		4431.60760395	4431.03834957	0
1788735002	XAUUSD	M5	4432.51	4420.78020	4435.29121	4396.23414			4431.51876080	4431.27855518	0
1788735302	XAUUSD	M5	4429.27	4420.56207	4435.07307	4396.01601			4431.04422270	4431.16138894	1
1788735602	XAUUSD	M5	4430.00	4420.34393	4434.85493	4395.79787			4430.35117613	4430.75628253	0
1788735902	XAUUSD	M5	4430.29	4420.12579	4434.63679	4395.57973			4429.55097761	4430.15363007	0
1788736202	XAUUSD	M5	4429.85	4419.90765	4434.41866	4395.36159			4428.77501001	4429.46432004	0
1788736502	XAUUSD	M5	4428.63	4419.68951	4434.20052	4395.14345			4428.14469256	4428.80450630	0
1788736802	XAUUSD	M5	4425.28	4419.47138	4433.98238	4394.92531			4427.73894746	4428.27172688	0
1788737102	XAUUSD	M5	4426.90	4419.25324	4433.76424	4394.70718			4427.59602534	4427.93387611	0
1788737402	XAUUSD	M5	4427.85	4419.03510	4433.54610	4394.48904			4427.56940586	4427.75164098	0
1788737702	XAUUSD	M5	4427.81	4418.81696	4433.32796	4394.27090			4427.47731681	4427.61447890	0
1788738002	XAUUSD	M5	4429.00	4418.59882	4433.10983	4394.05276			4427.16669226	4427.39058558	0
1788738302	XAUUSD	M5	4427.23	4418.38068	4432.89169	4393.83462			4426.51031844	4426.95045201	0
1788738602	XAUUSD	M5	4424.21	4418.16255	4432.67355	4393.61649			4425.55436468	4426.25240834	0
1788738902	XAUUSD	M5	4423.31	4417.94441	4432.45541	4393.39835			4424.49175741	4425.37208288	0
1788739202	XAUUSD	M5	4423.16	4417.72627	4432.23727	4393.18021			4423.54429559	4424.45818923	0
1788739502	XAUUSD	M5	4421.90	4417.50813	4432.01914	4392.96207			4422.91718172	4423.68768548	0
1788739802	XAUUSD	M5	4425.20	4417.28999	4431.80100	4392.74393			4422.79256069	4423.24012308	0
1788740102	XAUUSD	M5	4425.87	4417.07186	4431.58286	4392.52580			4423.13491967	4423.18752138	0
1788740402	XAUUSD	M5	4425.99	4416.85372	4431.36472	4392.30766			4423.81752903	4423.50252520	1
1788740702	XAUUSD	M5	4422.29	4416.63558	4431.14658	4392.08952			4424.58055176	4424.04153848	0
1788741002	XAUUSD	M5	4419.16	4416.41744	4430.92845	4391.87138			4425.14683225	4424.59418537	0
1788741302	XAUUSD	M5	4422.32	4416.19930	4430.71031	4391.65324			4425.16779702	4424.88099119	0
