timestamp	symbol	timeframe	close	ssa	ema_ssa	ssa_high	ssa_low	SSA Crossing
1778031902	XAUUSD	M15	4626.18	4627.31171	4623.79850	4630.18541	4621.33629	0
1778032802	XAUUSD	M15	4633.69	4630.83597	4627.31723	4633.60556	4624.98727	0
1778033702	XAUUSD	M15	4630.22	4634.31349	4630.81536	4637.05494	4628.58821	0
1778034602	XAUUSD	M15	4635.01	4637.77755	4634.29646	4640.44254	4632.02684	0
1778035502	XAUUSD	M15	4640.94	4640.96397	4637.63022	4643.69584	4635.33728	0
1778036402	XAUUSD	M15	4647.89	4643.58141	4640.60581	4646.48653	4638.26837	0
1778037302	XAUUSD	M15	4645.81	4645.39975	4643.00278	4648.48328	4640.65885	0
1778038202	XAUUSD	M15	4647.74	4646.58382	4644.79330	4649.70430	4642.38252	0
1778039102	XAUUSD	M15	4643.84	4647.30454	4646.04892	4650.32504	4643.58456	0
1778040002	XAUUSD	M15	4647.59	4647.93753	4646.99322	4650.72991	4644.41574	0
1778040902	XAUUSD	M15	4653.19	4648.61388	4647.80355	4651.23146	4645.05920	0
1778041802	XAUUSD	M15	4647.47	4649.36469	4648.58412	4651.92528	4645.65482	0
1778042702	XAUUSD	M15	4648.72	4650.49357	4649.53885	4653.01598	4646.37429	0
1778043602	XAUUSD	M15	4654.64	4652.00095	4650.76990	4654.58136	4647.32900	0
1778044502	XAUUSD	M15	4650.40	4653.70260	4652.23625	4656.48921	4648.55391	0
1778045402	XAUUSD	M15	4650.19	4655.68620	4653.96123	4658.69236	4650.04680	0
1778046302	XAUUSD	M15	4663.20	4657.92647	4655.94385	4661.16954	4651.90663	0
1778047202	XAUUSD	M15	4660.55	4660.01936	4657.98160	4663.47955	4653.94615	0
1778048102	XAUUSD	M15	4666.15	4662.03242	4660.00701	4665.50465	4655.90700	0
1778049002	XAUUSD	M15	4664.33	4663.84008	4661.92355	4667.25028	4657.75465	0
1778049902	XAUUSD	M15	4669.38	4665.59958	4663.76157	4668.81456	4659.50110	0
1778050802	XAUUSD	M15	4658.43	4667.35276	4665.55716	4670.40413	4661.21002	0
1778051702	XAUUSD	M15	4667.50	4669.58751	4667.57233	4672.28012	4663.16266	0
1778052602	XAUUSD	M15	4670.18	4672.18269	4669.87751	4674.69165	4665.52084	0
1778053502	XAUUSD	M15	4681.72	4675.13991	4672.50871	4677.79343	4668.21263	0
1778054402	XAUUSD	M15	4679.57	4678.16168	4675.33519	4681.29811	4671.07762	0
1778055302	XAUUSD	M15	4677.00	4681.36440	4678.34980	4685.16292	4674.02060	0
1778056202	XAUUSD	M15	4677.27	4684.90040	4681.62510	4689.38281	4677.08396	0
1778057102	XAUUSD	M15	4700.09	4688.82861	4685.22685	4693.92503	4680.52233	0
1778058002	XAUUSD	M15	4695.69	4692.53460	4688.88073	4698.06584	4684.30399	0
1778058902	XAUUSD	M15	4700.12	4696.22920	4692.55496	4701.66776	4688.20916	0
1778059802	XAUUSD	M15	4696.04	4699.87331	4696.21413	4704.96862	4692.24205	0
1778060702	XAUUSD	M15	4701.75	4703.55767	4699.88590	4708.11765	4696.25112	0
1778061602	XAUUSD	M15	4698.20	4706.94201	4703.41395	4711.25783	4700.09792	0
1778062502	XAUUSD	M15	4704.64	4709.76477	4706.58936	4714.17048	4703.39140	0
1778063402	XAUUSD	M15	4714.15	4711.35284	4708.97110	4716.51243	4705.64793	0
1778064302	XAUUSD	M15	4718.25	4710.97667	4709.97388	4717.47861	4706.10738	0
1778065202	XAUUSD	M15	4711.97	4708.29518	4709.13453	4716.45845	4704.30821	1
1778066102	XAUUSD	M15	4705.60	4703.61540	4706.37496	4713.32314	4700.12884	0
1778067002	XAUUSD	M15	4699.65	4697.60838	4701.99167	4708.47387	4693.98070	0
1778067902	XAUUSD	M15	4692.11	4691.19181	4696.59174	4702.39000	4686.75997	0
1778068802	XAUUSD	M15	4672.94	4685.46574	4691.02874	4696.22726	4679.62818	0
1778069702	XAUUSD	M15	4683.36	4681.79540	4686.41207	4691.16499	4674.11857	0
1778070602	XAUUSD	M15	4682.83	4680.40639	4683.40923	4688.11365	4671.29784	0
1778071502	XAUUSD	M15	4683.36	4681.45676	4682.43300	4687.63094	4671.11200	0
